ASSAY_PLATE	SOURCE_PLATE	WELL	COMPOUND	FRACTION
Assay_plate4	Library_plate4	N15	Compound_93	7
Assay_plate4	Library_plate4	N16	Compound_93	6
Assay_plate4	Library_plate4	N17	Compound_94	7
Assay_plate4	Library_plate4	N18	Compound_94	6
Assay_plate4	Library_plate4	N19	Compound_95	7
Assay_plate4	Library_plate4	N20	Compound_95	6
Assay_plate4	Library_plate4	N21	Compound_96	7
Assay_plate4	Library_plate4	N22	Compound_96	6
Assay_plate4	Library_plate4	N23	Compound_97	7
Assay_plate4	Library_plate4	N24	Compound_97	6
Assay_plate4	Library_plate4	O03	Compound_98	4
Assay_plate4	Library_plate4	O04	Compound_98	5
Assay_plate4	Library_plate4	O05	Compound_99	4
Assay_plate4	Library_plate4	O06	Compound_99	5
Assay_plate4	Library_plate4	O07	Compound_100	4
Assay_plate4	Library_plate4	O08	Compound_100	5
Assay_plate4	Library_plate4	O09	Compound_101	4
Assay_plate4	Library_plate4	O10	Compound_101	5
Assay_plate4	Library_plate4	O11	Compound_102	4
Assay_plate4	Library_plate4	O12	Compound_102	5
Assay_plate4	Library_plate4	O13	Compound_103	4
Assay_plate4	Library_plate4	O14	Compound_103	5
Assay_plate4	Library_plate4	O15	Compound_104	4
Assay_plate4	Library_plate4	O16	Compound_104	5
Assay_plate4	Library_plate4	O17	Compound_105	4
